cycle #	time	18.03	28.03	32.03	40.03	44.06	45.06	TP	N2/Ar	O2/Ar	N2/O2		ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
0	6/6/21 4:07 AM	7.23E-13	6.15E-13	5.74E-13	5.36E-13	5.35E-13	5.16E-13	4.13E-06	1.146609033	1.070717283	1.070879355		4835	159	345.263	105.716	13.298	28.597	29.727	34.197	4.47	665.9	659.8	379.2	12.6270752	12.81500244	12.73184204	45.25234985	0.204399494
1	6/6/21 4:07 AM	6.94E-14	5.75E-14	6.42E-14	5.85E-14	5.01E-14	5.21E-14	4.13E-06	0.982294805	1.097078962	0.89537293		4835	159	345.263	105.716	13.298	28.597	29.727	34.197	4.47	665.9	659.8	379.2	12.62698364	12.81207275	12.73202515	45.253479	0.20442751
2	6/6/21 4:07 AM	1.65E-14	6.51E-15	1.92E-14	6.38E-15	8.00E-16	-1.67E-14	4.13E-06	1.020713137	3.014715568	0.338576928		4835	159	345.263	105.716	13.298	28.597	29.727	34.197	4.47	665.9	659.8	379.2	12.62637329	12.81039429	12.7314148	45.25091553	0.204595623
3	6/6/21 4:07 AM	-2.72E-14	-3.42E-14	-4.06E-14	-3.80E-14	-3.58E-14	-5.03E-14	4.13E-06	0.899645912	1.067690796	0.842609036		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62686157	12.81100464	12.7328186	45.24996948	0.204651655
4	6/6/21 4:07 AM	-5.38E-14	-5.12E-14	-5.40E-14	-5.44E-14	-6.03E-14	-5.78E-14	4.13E-06	0.941772305	0.993040045	0.948372938		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62817383	12.81027222	12.73208618	45.24783325	0.204539592
5	6/6/21 4:07 AM	-5.37E-14	-5.03E-14	-5.03E-14	-5.69E-14	-5.48E-14	-5.96E-14	4.15E-06	0.88475293	0.88488764	0.999847766		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62744141	12.81060791	12.73342896	45.25204468	0.20417535
6	6/6/21 4:07 AM	-6.78E-14	-6.87E-14	-5.93E-14	-6.40E-14	-6.19E-14	-6.29E-14	4.13E-06	1.072494222	0.925864967	1.158370022		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62796021	12.80856323	12.73242188	45.24728394	0.204511576
7	6/6/21 4:07 AM	-6.64E-14	-6.31E-14	-5.84E-14	-6.06E-14	-5.99E-14	-6.24E-14	4.13E-06	1.041966108	0.964324816	1.080513631		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62774658	12.81015015	12.73321533	45.24713135	0.204287412
8	6/6/21 4:07 AM	-5.18E-14	-5.86E-14	-6.04E-14	-6.17E-14	-5.77E-14	-5.87E-14	4.13E-06	0.949278551	0.979071382	0.969570318		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62896729	12.81201172	12.7328186	45.24783325	0.204091283
9	6/6/21 4:07 AM	-6.11E-14	-4.75E-14	-6.20E-14	-6.16E-14	-5.66E-14	-6.66E-14	4.11E-06	0.770848095	1.007160339	0.765367802		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62789917	12.81417847	12.73291016	45.25036621	0.204539592
10	6/6/21 4:07 AM	-5.99E-14	-5.34E-14	-6.48E-14	-5.92E-14	-6.19E-14	-6.08E-14	4.13E-06	0.902762052	1.094459015	0.824847746		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62802124	12.81185913	12.73229981	45.24783325	0.204567607
11	6/6/21 4:07 AM	-6.10E-14	-6.84E-14	-5.78E-14	-6.32E-14	-6.28E-14	-5.86E-14	4.11E-06	1.081690005	0.91435638	1.183007008		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62850952	12.80969238	12.73400879	45.24658203	0.204595623
12	6/6/21 4:07 AM	-6.29E-14	-5.47E-14	-6.64E-14	-6.49E-14	-7.22E-14	-6.65E-14	4.11E-06	0.84250999	1.022002056	0.824372108		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62960815	12.81311035	12.73373413	45.24276733	0.204287412
13	6/6/21 4:07 AM	-6.20E-14	-5.30E-14	-6.59E-14	-6.49E-14	-6.73E-14	-6.15E-14	4.11E-06	0.816850473	1.014466073	0.805202357		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62890625	12.81393433	12.73413086	45.24682617	0.204287412
14	6/6/21 4:07 AM	-6.66E-14	-6.97E-14	-6.80E-14	-6.33E-14	-6.28E-14	-6.76E-14	4.13E-06	1.101636658	1.075046855	1.024733622		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62817383	12.81152344	12.73294067	45.24401856	0.204455526
15	6/6/21 4:07 AM	-6.03E-14	-6.22E-14	-7.08E-14	-6.76E-14	-6.82E-14	-6.78E-14	4.13E-06	0.920752805	1.047513501	0.878988962		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62966919	12.81219482	12.73394775	45.2437439	0.204539592
16	6/6/21 4:07 AM	-5.95E-14	-5.56E-14	-5.74E-14	-6.84E-14	-7.06E-14	-6.38E-14	4.13E-06	0.813274894	0.838684645	0.969702854		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62866211	12.81256104	12.73394775	45.24362183	0.204203365
17	6/6/21 4:07 AM	-7.24E-14	-6.39E-14	-6.63E-14	-6.20E-14	-7.37E-14	-7.25E-14	4.13E-06	1.029916948	1.067931348	0.964403704		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.6295166	12.80856323	12.73339844	45.24163818	0.204371478
18	6/6/21 4:07 AM	-6.37E-14	-6.22E-14	-6.86E-14	-6.79E-14	-6.37E-14	-7.23E-14	4.13E-06	0.915417584	1.009387296	0.906904206		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62844849	12.80987549	12.73379517	45.24023438	0.20442751
19	6/6/21 4:07 AM	-7.58E-14	-6.07E-14	-7.14E-14	-7.04E-14	-6.70E-14	-6.58E-14	4.11E-06	0.863363588	1.015433811	0.850241127		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62954712	12.81350708	12.73358154	45.23391724	0.204399494
20	6/6/21 4:07 AM	-6.63E-14	-4.92E-14	-6.49E-14	-6.97E-14	-6.85E-14	-6.80E-14	4.11E-06	0.705192039	0.931299828	0.75721268		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62945557	12.81335449	12.73400879	45.24276733	0.203979221
21	6/6/21 4:07 AM	-6.79E-14	-8.16E-14	-7.08E-14	-6.82E-14	-7.24E-14	-7.60E-14	4.13E-06	1.195388185	1.037252442	1.152456371		4835	159	344.8	105.583	13.302	28.61	29.739	34.205	4.466	665.9	659.7	379	12.62957764	12.81341553	12.73443604	45.23080444	0.204203365
